Runtimes:
Runtimes dpamult for Q:
1 0.001
10 0.002
20 0.001
Runtime dpaunc: 0.001
Runtimes MIP:
Min: 0.004
Max: 0.075
Avg: 0.0327606

Objective values for each no of shipment periods and method:
1 26331.2 26331.2 26331.2 26331.2 26331.2 26331.2 
2 13761.8 13761.8 13761.8 13761.8 14167.9 13761.8 
3 11156.9 11156.9 11156.9 11156.9 12425.3 11515.4 
4 9436.3 9436.3 9436.3 9436.3 12025.6 9436.3 
5 8569.21 8569.21 8569.21 8569.21 12684.8 8569.21 
6 8008.22 8008.22 8008.22 8008.22 13905.6 8008.22 

Optimality gap (in %) statistics min/max/avg for each method: 
Method 1: 0 0 0
Method 2: 0 0 0
Method 3: 0 0 0
Method 4: 0 73.642 27.2381
Method 5: 0 3.21271 0.535451

Objective of JRP found by using curve for each method
Method 0: Obj 13333.1, setups 4
1 0 0 1 0 1 
1 0 0 1 0 1 
1 1 0 0 0 0 
1 0 0 1 0 0 
1 1 0 1 0 0 
1 0 0 1 0 0 
1 1 0 0 0 1 
1 0 0 0 0 0 
1 1 0 0 0 1 
1 1 0 0 0 0 
1 1 0 1 0 1 
1 0 0 1 0 1 
1 1 0 1 0 0 
1 0 0 0 0 0 
1 1 0 1 0 0 
1 1 0 0 0 0 
1 1 0 1 0 0 
1 1 0 1 0 1 
1 1 0 0 0 1 

Shipments 5:
1 0 1 0 0 0 
1 0 1 1 0 1 
1 0 1 0 0 0 
1 1 1 1 0 0 
1 1 1 1 0 1 
1 1 1 0 0 1 
1 0 1 1 0 1 
1 1 1 1 0 1 
1 1 0 0 0 0 
1 0 1 0 0 0 
1 0 0 1 0 1 
1 1 0 1 0 0 
1 1 0 1 0 0 
1 0 1 1 0 0 
1 0 0 1 0 0 
1 0 0 0 0 1 
1 0 1 1 0 0 
1 1 1 0 0 1 
1 1 1 0 0 0 
1 0 0 1 0 1 
1 0 1 1 0 1 
1 0 1 1 0 1 
1 0 0 1 0 1 
1 1 1 0 0 0 
1 0 0 1 0 0 
1 1 0 1 0 0 
1 0 1 0 0 0 
1 0 1 0 0 1 
1 0 0 0 0 0 
1 1 1 0 0 1 
1 1 0 0 0 0 
1 1 0 1 0 1 
1 0 0 1 0 1 
1 1 0 1 0 0 
1 0 0 0 0 0 
1 1 0 1 0 0 
1 0 1 0 0 0 
1 1 0 1 0 0 
1 1 0 1 0 1 
1 1 0 0 0 1 

Shipments 6:
1 0 1 0 1 0 
1 0 1 1 1 1 
1 0 1 0 0 0 
1 1 1 1 1 0 
1 1 1 1 0 1 
1 1 1 0 1 1 
1 0 1 0 1 1 
1 1 1 1 0 1 
1 1 0 0 0 0 
1 0 1 0 1 0 
1 0 0 1 0 1 
1 1 0 1 0 0 
1 1 0 1 0 0 
1 0 1 0 1 0 
1 0 0 0 1 0 
1 0 0 0 0 1 
1 0 1 1 0 0 
1 1 1 0 0 1 
1 1 1 0 1 0 
1 0 0 1 0 1 
1 0 1 1 0 1 
1 0 1 0 1 1 
1 0 0 1 0 1 
1 1 1 0 0 0 
1 0 0 1 1 0 
1 1 0 0 1 0 
1 0 1 0 1 0 
1 0 1 0 0 1 
1 0 0 0 0 0 
1 1 1 0 0 1 
1 1 0 0 0 0 
1 1 0 1 0 1 
1 0 0 1 0 1 
1 1 0 1 0 0 
1 0 0 0 0 0 
1 1 0 1 0 0 
1 0 1 0 0 0 
1 1 0 1 0 0 
1 1 0 1 0 1 
1 1 0 0 0 1 

