Runtimes:
Runtimes dpamult for Q:
1 0.001
10 0.003
20 0.001
Runtime dpaunc: 0.001
Runtimes MIP:
Min: 0.004
Max: 0.075
Avg: 0.0305492

Objective values for each no of shipment periods and method:
1 23767.2 23767.2 23767.2 23767.2 23767.2 23767.2 
2 12709.2 12709.2 12709.2 12709.2 13353.8 12709.2 
3 9600.84 9600.84 9600.84 9600.84 11924.7 9600.84 
4 8276.27 8276.27 8276.27 8276.27 11451.9 8276.27 
5 7761.3 7761.3 7761.3 7761.3 12809.5 7761.3 
6 7518.05 7518.05 7518.05 7518.05 14748.7 7518.05 

Optimality gap (in %) statistics min/max/avg for each method: 
Method 1: 0 0 0
Method 2: 0 0 0
Method 3: 0 0 0
Method 4: 0 96.1775 38.1445
Method 5: 0 0 0

Objective of JRP found by using curve for each method
Method 0: Obj 7343.5, setups 6
1 0 0 0 0 0 
1 1 0 0 0 1 
1 1 0 1 0 0 
1 1 0 1 0 0 
1 1 0 1 0 1 
1 1 0 0 0 0 
1 1 0 1 0 1 
1 0 0 0 0 0 
1 0 0 1 0 0 

Shipments 5:
1 0 0 0 0 0 
1 1 0 0 0 0 
1 0 0 0 0 1 
1 0 1 0 0 0 
1 0 0 1 0 0 
1 1 0 1 0 0 
1 0 0 0 0 1 
1 0 1 0 0 1 
1 0 1 0 0 1 
1 0 1 1 0 1 
1 0 0 1 0 1 
1 0 1 1 0 1 
1 1 0 1 0 1 
1 0 0 1 0 0 
1 0 0 0 0 1 
1 1 0 1 0 1 
1 1 1 1 0 0 
1 0 0 0 0 0 
1 0 0 1 0 0 
1 1 0 1 0 0 
1 1 0 1 0 1 
1 1 1 1 0 0 
1 0 0 1 0 0 
1 1 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 1 
1 1 0 1 0 1 
1 1 0 0 0 1 
1 0 1 1 0 1 
1 1 1 0 0 1 
1 1 0 1 0 1 
1 0 0 0 0 0 
1 1 1 0 0 1 
1 1 0 1 0 0 
1 1 1 0 0 0 
1 1 1 0 0 1 
1 1 0 0 0 0 
1 0 1 1 0 1 
1 0 1 0 0 0 
1 0 0 1 0 0 

Shipments 6:
1 0 0 0 0 0 
1 1 0 0 0 0 
1 0 0 0 0 1 
1 0 1 0 0 0 
1 0 0 1 0 0 
1 1 0 1 0 0 
1 0 0 0 0 1 
1 0 1 0 0 1 
1 0 1 0 0 1 
1 0 1 1 1 1 
1 0 0 1 0 1 
1 0 1 0 1 1 
1 1 0 1 0 1 
1 0 0 1 0 0 
1 0 0 0 0 1 
1 1 0 1 0 1 
1 1 1 1 0 0 
1 0 0 0 0 0 
1 0 0 1 0 0 
1 1 0 1 0 0 
1 1 0 1 0 1 
1 1 1 1 1 0 
1 0 0 1 1 0 
1 1 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 1 
1 1 0 1 0 1 
1 1 0 0 0 1 
1 0 1 1 0 1 
1 1 1 0 1 1 
1 1 0 0 1 1 
1 0 0 0 0 0 
1 1 0 0 1 1 
1 1 0 1 0 0 
1 1 1 0 0 0 
1 1 1 0 1 1 
1 1 0 0 0 0 
1 0 1 1 0 1 
1 0 1 0 0 0 
1 0 0 1 0 0 

