Runtimes:
Runtimes dpamult for Q:
1 0.001
10 0.001
20 0.001
Runtime dpaunc: 0
Runtimes MIP:
Min: 0.004
Max: 0.075
Avg: 0.0285006

Objective values for each no of shipment periods and method:
1 50765.8 50765.8 50765.8 50765.8 50765.8 50765.8 
2 23230.1 23230.1 23230.1 23230.1 23230.1 23230.1 
3 17700.4 17700.4 17700.4 17700.4 17700.4 17700.4 
4 14031.7 14031.7 14031.7 14031.7 14031.7 14031.7 
5 13666.6 13666.6 13666.6 13666.6 14187.6 13666.6 
6 13371.3 13371.3 13371.3 13371.3 14573.8 13371.3 

Optimality gap (in %) statistics min/max/avg for each method: 
Method 1: 0 0 0
Method 2: 0 0 0
Method 3: 0 0 0
Method 4: 0 8.99269 2.13419
Method 5: 0 0 0

Objective of JRP found by using curve for each method
Method 0: Obj 13196.8, setups 6
1 1 0 1 0 1 
1 1 0 1 0 1 
1 1 1 1 1 1 
1 1 0 1 0 1 
1 1 0 1 0 1 
1 1 0 1 0 1 
1 1 0 1 0 1 
1 1 0 1 1 1 
1 1 0 1 1 1 
1 1 0 1 0 1 

