7	20	0	5477.225575	2.236067977
8	20	0	5477.225575	2.236067977
9	20	0	5477.225575	2.236067977
10	20	0	5477.225575	2.236067977
11	20	0	5477.225575	2.236067977
12	20	0	5477.225575	2.236067977
13	20	0	5477.225575	2.236067977
14	20	0	5477.225575	2.236067977
15	20	0	5477.225575	2.236067977
16	20	0	5477.225575	2.236067977
17	20	0	5477.225575	2.236067977
18	20	0	5477.225575	2.236067977
19	20	0	5477.225575	2.236067977
20	20	0	5477.225575	2.236067977
21	20	0	5477.225575	2.236067977
22	20	0	5477.225575	2.236067977
23	20	0	5477.225575	2.236067977
24	20	0	5477.225575	2.236067977
25	20	0	5477.225575	2.236067977
26	20	0	5477.225575	2.236067977
27	20	0	5477.225575	2.236067977
28	20	0	5477.225575	2.236067977
29	20	0	5477.225575	2.236067977
30	20	0	5477.225575	2.236067977
31	20	0	5477.225575	2.236067977
32	20	0	5477.225575	2.236067977
33	20	0	5477.225575	2.236067977
34	20	0	5477.225575	2.236067977
35	20	0	5477.225575	2.236067977
36	20	0	5477.225575	2.236067977
37	20	0	5477.225575	2.236067977
38	20	0	5477.225575	2.236067977
39	20	0	5477.225575	2.236067977
40	20	0	5477.225575	2.236067977
41	20	0	5477.225575	2.236067977
42	20	0	5477.225575	2.236067977
43	20	0	5477.225575	2.236067977
44	20	0	5477.225575	2.236067977
45	20	0	5477.225575	2.236067977
46	20	0	5477.225575	2.236067977
47	20	0	5477.225575	2.236067977
48	20	0	5477.225575	2.236067977
49	20	0	5477.225575	2.236067977
50	20	0	5477.225575	2.236067977

1	15	0	14142.13562	2.581988897
2	15	0	14142.13562	2.581988897
3	15	0	14142.13562	2.581988897
4	15	0	14142.13562	2.581988897
5	15	0	14142.13562	2.581988897
6	15	0	14142.13562	2.581988897
7	15	0	14142.13562	2.581988897
8	15	0	14142.13562	2.581988897
9	15	0	14142.13562	2.581988897
10	15	0	14142.13562	2.581988897
11	15	0	14142.13562	2.581988897
12	15	0	14142.13562	2.581988897
13	15	0	14142.13562	2.581988897
14	15	0	14142.13562	2.581988897
15	15	0	14142.13562	2.581988897
16	15	0	14142.13562	2.581988897
17	15	0	14142.13562	2.581988897
18	15	0	14142.13562	2.581988897
19	15	0	14142.13562	2.581988897
20	15	0	14142.13562	2.581988897
21	15	0	14142.13562	2.581988897
22	15	0	14142.13562	2.581988897
23	15	0	14142.13562	2.581988897
24	15	0	14142.13562	2.581988897
25	15	0	14142.13562	2.581988897
26	15	0	14142.13562	2.581988897
27	15	0	14142.13562	2.581988897
28	15	0	14142.13562	2.581988897
29	15	0	14142.13562	2.581988897
30	15	0	14142.13562	2.581988897
31	15	0	14142.13562	2.581988897
32	15	0	14142.13562	2.581988897
33	15	0	14142.13562	2.581988897
34	15	0	14142.13562	2.581988897
35	15	0	14142.13562	2.581988897
36	15	0	14142.13562	2.581988897
37	15	0	14142.13562	2.581988897
38	15	0	14142.13562	2.581988897
39	15	0	14142.13562	2.581988897
40	15	0	14142.13562	2.581988897
41	15	0	14142.13562	2.581988897
42	15	0	14142.13562	2.581988897
43	15	0	14142.13562	2.581988897
44	15	0	14142.13562	2.581988897
45	15	0	14142.13562	2.581988897
46	15	0	14142.13562	2.581988897
47	15	0	14142.13562	2.581988897
48	15	0	14142.13562	2.581988897
49	15	0	14142.13562	2.581988897
50	15	0	14142.13562	2.581988897

1	12	0	40824.82905	2.886751346
2	12	0	40824.82905	2.886751346
3	12	0	40824.82905	2.886751346
4	12	0	40824.82905	2.886751346
5	12	0	40824.82905	2.886751346
6	12	0	40824.82905	2.886751346
7	12	0	40824.82905	2.886751346
8	12	0	40824.82905	2.886751346
9	12	0	40824.82905	2.886751346
10	12	0	40824.82905	2.886751346
11	12	0	40824.82905	2.886751346
12	12	0	40824.82905	2.886751346
13	12	0	40824.82905	2.886751346
14	12	0	40824.82905	2.886751346
15	12	0	40824.82905	2.886751346
16	12	0	40824.82905	2.886751346
17	12	0	40824.82905	2.886751346
18	12	0	40824.82905	2.886751346
19	12	0	40824.82905	2.886751346
20	12	0	40824.82905	2.886751346
21	12	0	40824.82905	2.886751346
22	12	0	40824.82905	2.886751346
23	12	0	40824.82905	2.886751346
24	12	0	40824.82905	2.886751346
25	12	0	40824.82905	2.886751346
26	12	0	40824.82905	2.886751346
27	12	0	40824.82905	2.886751346
28	12	0	40824.82905	2.886751346
29	12	0	40824.82905	2.886751346
30	12	0	40824.82905	2.886751346
31	12	0	40824.82905	2.886751346
32	12	0	40824.82905	2.886751346
33	12	0	40824.82905	2.886751346
34	12	0	40824.82905	2.886751346
35	12	0	40824.82905	2.886751346
36	12	0	40824.82905	2.886751346
37	12	0	40824.82905	2.886751346
38	12	0	40824.82905	2.886751346
39	12	0	40824.82905	2.886751346
40	12	0	40824.82905	2.886751346
41	12	0	40824.82905	2.886751346
42	12	0	40824.82905	2.886751346
43	12	0	40824.82905	2.886751346
44	12	0	40824.82905	2.886751346
45	12	0	40824.82905	2.886751346
46	12	0	40824.82905	2.886751346
47	12	0	40824.82905	2.886751346
48	12	0	40824.82905	2.886751346
49	12	0	40824.82905	2.886751346
50	12	0	40824.82905	2.886751346
